Time,HMR,Current,Voltage,Vibration,Temp,Failure
12:09:56 AM,20000,2482,598,6.5,49,Y
12:09:57 AM,20000,2464,601,6.5,42,Y
12:09:58 AM,20000,2461,596,6.5,35,Y
12:09:59 AM,20000,2460,596,6.5,30,Y
12:10:00 AM,20000,2479,602,6.5,41,Y
12:10:01 AM,20000,2496,597,6.5,26,Y
12:10:02 AM,20000,2475,599,6.5,44,Y
12:10:03 AM,20000,2467,598,6.5,37,Y
12:10:04 AM,20000,2485,599,6.5,49,Y
12:10:05 AM,20000,2473,595,6.5,29,Y
12:10:06 AM,20000,2486,597,6.5,38,Y
12:10:07 AM,20000,2459,596,6.5,39,Y
12:10:08 AM,20000,2499,601,6.5,48,Y
12:10:09 AM,20000,2455,595,6.5,25,Y
12:10:10 AM,20000,2456,598,6.5,38,Y
12:10:11 AM,20000,2473,602,6.5,36,Y
12:10:12 AM,20000,2485,597,6.5,45,Y
12:10:13 AM,20000,2474,595,6.5,46,Y
12:10:14 AM,20000,2486,597,6.5,39,Y
12:10:15 AM,20000,2485,599,6.5,37,Y
12:10:16 AM,20000,2499,603,6.5,47,Y
12:10:17 AM,20000,2499,596,6.5,40,Y
12:10:18 AM,20000,2468,603,6.5,34,Y
12:10:19 AM,20000,2494,600,6.5,42,Y
12:10:20 AM,20000,2455,595,6.5,40,Y
12:10:21 AM,20000,2479,598,6.5,27,Y
12:10:22 AM,20000,2499,600,6.5,35,Y
12:10:23 AM,20000,2478,602,6.5,45,Y
12:10:24 AM,20000,2497,596,6.5,45,Y
12:10:25 AM,20000,2485,602,6.5,39,Y
12:10:26 AM,20000,2474,598,6.5,43,Y
12:10:27 AM,20000,2480,602,6.5,44,Y
12:10:28 AM,20000,2491,600,6.5,27,Y
12:10:29 AM,20000,2462,602,6.5,45,Y
12:10:30 AM,20000,2473,596,6.5,32,Y
12:10:31 AM,20000,2461,597,6.5,35,Y
12:10:32 AM,20000,2491,597,6.5,39,Y
12:10:33 AM,20000,2465,603,6.5,33,Y
12:10:34 AM,20000,2498,599,6.5,31,Y
12:10:35 AM,20000,2496,595,6.5,50,Y
12:10:36 AM,20000,2487,599,6.5,45,Y
12:10:37 AM,20000,2450,601,6.5,29,Y
12:10:38 AM,20000,2457,601,6.5,32,Y
12:10:39 AM,20000,2474,601,6.5,43,Y
12:10:40 AM,20000,2487,602,6.5,37,Y
12:10:41 AM,20000,2469,603,6.5,25,Y
12:10:42 AM,20000,2468,601,6.5,38,Y
12:10:43 AM,20000,2487,601,6.5,39,Y
12:10:44 AM,20000,2453,600,6.5,44,Y
12:10:45 AM,20000,2498,598,6.5,41,Y
12:10:46 AM,20000,2455,599,6.5,32,Y
12:10:47 AM,20000,2467,601,6.5,44,Y
12:10:48 AM,20000,2454,595,6.5,28,Y
12:10:49 AM,20000,2483,599,6.5,43,Y
12:10:50 AM,20000,2493,598,6.5,29,Y
12:10:51 AM,20000,2452,597,6.5,25,Y
12:10:52 AM,20000,2498,601,6.5,47,Y
12:10:53 AM,20000,2492,602,6.5,30,Y
12:10:54 AM,20000,2476,597,6.5,36,Y
12:10:55 AM,20000,2484,601,6.5,27,Y
12:10:56 AM,20000,2481,603,6.5,42,Y
12:10:57 AM,20000,2460,599,6.5,46,Y
12:10:58 AM,20000,2453,601,6.5,38,Y
12:10:59 AM,20000,2497,602,6.5,45,Y
12:11:00 AM,20000,2488,598,6.5,35,Y
12:11:01 AM,20000,2464,600,6.5,36,Y
12:11:02 AM,20000,2463,600,6.5,39,Y
12:11:03 AM,20000,2489,595,6.5,39,Y
12:11:04 AM,20000,2484,602,6.5,39,Y
12:11:05 AM,20000,2470,600,6.5,40,Y
12:11:06 AM,20000,2494,597,6.5,41,Y
12:11:07 AM,20000,2455,600,6.5,29,Y
12:11:08 AM,20000,2464,595,6.5,37,Y
12:11:09 AM,20000,2452,598,6.5,49,Y
12:11:10 AM,20000,2475,598,6.5,42,Y
12:11:11 AM,20000,2474,599,6.5,25,Y
12:11:12 AM,20000,2456,603,6.5,26,Y
12:11:13 AM,20000,2466,599,6.5,41,Y
12:11:14 AM,20000,2482,600,6.5,49,Y
12:11:15 AM,20000,2476,596,6.5,47,Y
12:11:16 AM,20000,2455,597,6.5,42,Y
12:11:17 AM,20000,2466,596,6.5,39,Y
12:11:18 AM,20000,2454,602,6.5,46,Y
12:11:19 AM,20000,2478,596,6.5,46,Y
12:11:20 AM,20000,2463,601,6.5,29,Y
12:11:21 AM,20000,2482,602,6.5,42,Y
12:11:22 AM,20000,2485,595,6.5,43,Y
12:11:23 AM,20000,2479,596,6.5,26,Y
12:11:24 AM,20000,2498,603,6.5,39,Y
12:11:25 AM,20000,2484,600,6.5,32,Y
12:11:26 AM,20000,2479,599,6.5,47,Y
12:11:27 AM,20000,2459,600,6.5,25,Y
12:11:28 AM,20000,2453,598,6.5,43,Y
12:11:29 AM,20000,2497,603,6.5,30,Y
12:11:30 AM,20000,2486,601,6.5,40,Y
12:11:31 AM,20000,2488,599,6.5,42,Y
12:11:32 AM,20000,2490,598,6.5,47,Y
12:11:33 AM,20000,2466,603,6.5,47,Y
12:11:34 AM,20000,2477,603,6.5,41,Y
12:11:35 AM,20000,2471,602,6.5,32,Y
12:11:36 AM,20000,2475,600,6.5,39,Y
12:11:37 AM,20000,2472,595,6.5,41,Y
12:11:38 AM,20000,2468,603,6.5,46,Y
12:11:39 AM,20000,2451,601,6.5,25,Y
12:11:40 AM,20000,2475,600,6.5,39,Y
12:11:41 AM,20000,2457,603,6.5,42,Y
12:11:42 AM,20000,2450,596,6.5,46,Y
12:11:43 AM,20000,2453,601,6.5,48,Y
12:11:44 AM,20000,2467,600,6.5,45,Y
12:11:45 AM,20000,2485,598,6.5,30,Y
12:11:46 AM,20000,2472,603,6.5,33,Y
12:11:47 AM,20000,2480,596,6.5,42,Y
12:11:48 AM,20000,2476,598,6.5,40,Y
12:11:49 AM,20000,2456,603,6.5,35,Y
12:11:50 AM,20000,2469,601,6.5,48,Y
12:11:51 AM,20000,2458,600,6.5,48,Y
12:11:52 AM,20000,2464,601,6.5,37,Y
12:11:53 AM,20000,2488,597,6.5,33,Y
12:11:54 AM,20000,2481,602,6.5,35,Y
12:11:55 AM,20000,2483,602,6.5,32,Y
12:11:56 AM,20000,2455,600,6.5,39,Y
12:11:57 AM,20000,2470,601,6.5,49,Y
12:11:58 AM,20000,2470,599,6.5,44,Y
12:11:59 AM,20000,2478,603,6.5,42,Y
12:12:00 AM,20000,2454,603,6.5,47,Y
12:12:01 AM,20000,2499,597,6.5,45,Y
12:12:02 AM,20000,2461,598,6.5,40,Y
12:12:03 AM,20000,2464,598,6.5,31,Y
12:12:04 AM,20000,2495,600,6.5,35,Y
12:12:05 AM,20000,2463,599,6.5,27,Y
12:12:06 AM,20000,2457,603,6.5,41,Y
12:12:07 AM,20000,2483,602,6.5,25,Y
12:12:08 AM,20000,2496,596,6.5,42,Y
12:12:09 AM,20000,2459,601,6.5,41,Y
12:12:10 AM,20000,2491,598,6.5,40,Y
12:12:11 AM,20000,2466,596,6.5,37,Y
12:12:12 AM,20000,2456,596,6.5,33,Y
12:12:13 AM,20000,2481,601,6.5,35,Y
12:12:14 AM,20000,2485,601,6.5,31,Y
12:12:15 AM,20000,2497,600,6.5,36,Y
12:12:16 AM,20000,2470,602,6.5,49,Y
12:12:17 AM,20000,2478,602,6.5,46,Y
12:12:18 AM,20000,2461,602,6.5,39,Y
12:12:19 AM,20000,2466,601,6.5,48,Y
12:12:20 AM,20000,2470,600,6.5,28,Y
12:12:21 AM,20000,2496,603,6.5,48,Y
12:12:22 AM,20000,2474,599,6.5,41,Y
12:12:23 AM,20000,2475,602,6.5,40,Y
12:12:24 AM,20000,2460,599,6.5,37,Y
12:12:25 AM,20000,2493,595,6.5,50,Y
12:12:26 AM,20000,2457,595,6.5,46,Y
12:12:27 AM,20000,2453,603,6.5,36,Y
12:12:28 AM,20000,2450,596,6.5,39,Y
12:12:29 AM,20000,2464,595,6.5,46,Y
12:12:30 AM,20000,2488,596,6.5,27,Y
12:12:31 AM,20000,2467,595,6.5,28,Y
12:12:32 AM,20000,2464,597,6.5,35,Y
12:12:33 AM,20000,2475,601,6.5,29,Y
12:12:34 AM,20000,2500,598,6.5,43,Y
12:12:35 AM,20000,2488,602,6.5,25,Y
12:12:36 AM,20000,2464,599,6.5,35,Y
12:12:37 AM,20000,2479,602,6.5,43,Y
12:12:38 AM,20000,2458,597,6.5,32,Y
12:12:39 AM,20000,2450,599,6.5,38,Y
12:12:40 AM,20000,2486,601,6.5,47,Y
12:12:41 AM,20000,2500,602,6.5,37,Y
12:12:42 AM,20000,2452,597,6.5,36,Y
12:12:43 AM,20000,2462,599,6.5,37,Y
12:12:44 AM,20000,2492,599,6.5,26,Y
12:12:45 AM,20000,2487,603,6.5,37,Y
12:12:46 AM,20000,2450,601,6.5,48,Y
12:12:47 AM,20000,2492,598,6.5,41,Y
12:12:48 AM,20000,2489,602,6.5,37,Y
12:12:49 AM,20000,2465,599,6.5,27,Y
12:12:50 AM,20000,2480,597,6.5,48,Y
12:12:51 AM,20000,2478,600,6.5,47,Y
12:12:52 AM,20000,2460,598,6.5,40,Y
12:12:53 AM,20000,2467,596,6.5,49,Y
12:12:54 AM,20000,2497,597,6.5,25,Y
12:12:55 AM,20000,2477,599,6.5,35,Y
12:12:56 AM,20000,2451,602,6.5,34,Y
12:12:57 AM,20000,2479,599,6.5,37,Y
12:12:58 AM,20000,2474,595,6.5,35,Y
12:12:59 AM,20000,2472,597,6.5,50,Y
12:13:00 AM,20000,2490,600,6.5,44,Y
12:13:01 AM,20000,2453,598,6.5,48,Y
12:13:02 AM,20000,2492,598,6.5,48,Y
12:13:03 AM,20000,2486,602,6.5,28,Y
12:13:04 AM,20000,2466,602,6.5,33,Y
12:13:05 AM,20000,2475,598,6.5,45,Y
12:13:06 AM,20000,2495,602,6.5,32,Y
12:13:07 AM,20000,2465,597,6.5,41,Y
12:13:08 AM,20000,2461,595,6.5,44,Y
12:13:09 AM,20000,2492,595,6.5,47,Y
12:13:10 AM,20000,2458,598,6.5,26,Y
12:13:11 AM,20000,2488,598,6.5,46,Y
12:13:12 AM,20000,2460,597,6.5,40,Y
12:13:13 AM,20000,2486,603,6.5,30,Y
12:13:14 AM,20000,2458,597,6.5,48,Y
12:13:15 AM,20000,2463,595,6.5,29,Y
12:13:16 AM,20000,2485,600,6.5,25,Y
12:13:17 AM,20000,2453,600,6.5,42,Y
12:13:18 AM,20000,2466,603,6.5,42,Y
12:13:19 AM,20000,2452,599,6.5,27,Y
12:13:20 AM,20000,2492,596,6.5,40,Y
12:13:21 AM,20000,2461,595,6.5,29,Y
12:13:22 AM,20000,2464,596,6.5,32,Y
12:13:23 AM,20000,2467,596,6.5,39,Y
12:13:24 AM,20000,2473,596,6.5,32,Y
12:13:25 AM,20000,2483,603,6.5,50,Y
12:13:26 AM,20000,2488,597,6.5,47,Y
12:13:27 AM,20000,2464,598,6.5,48,Y
12:13:28 AM,20000,2494,595,6.5,47,Y
12:13:29 AM,20000,2453,598,6.5,50,Y
12:13:30 AM,20000,2477,598,6.5,25,Y
12:13:31 AM,20000,2475,601,6.5,33,Y
12:13:32 AM,20000,2470,597,6.5,40,Y
12:13:33 AM,20000,2487,599,6.5,36,Y
12:13:34 AM,20000,2471,596,6.5,28,Y
12:13:35 AM,20000,2489,595,6.5,26,Y
12:13:36 AM,20000,2488,597,6.5,27,Y
12:13:37 AM,20000,2467,600,6.5,38,Y
12:13:38 AM,20000,2468,599,6.5,38,Y
12:13:39 AM,20000,2473,599,6.5,32,Y
12:13:40 AM,20000,2491,602,6.5,36,Y
12:13:41 AM,20000,2471,599,6.5,48,Y
12:13:42 AM,20000,2455,597,6.5,26,Y
12:13:43 AM,20000,2460,601,6.5,47,Y
12:13:44 AM,20000,2500,595,6.5,44,Y
12:13:45 AM,20000,2463,599,6.5,25,Y
12:13:46 AM,20000,2466,595,6.5,45,Y
12:13:47 AM,20000,2491,595,6.5,26,Y
12:13:48 AM,20000,2452,600,6.5,47,Y
12:13:49 AM,20000,2469,597,6.5,49,Y
12:13:50 AM,20000,2452,595,6.5,43,Y
12:13:51 AM,20000,2498,596,6.5,25,Y
12:13:52 AM,20000,2498,597,6.5,45,Y
12:13:53 AM,20000,2457,596,6.5,49,Y
12:13:54 AM,20000,2477,601,6.5,32,Y
12:13:55 AM,20000,2496,601,6.5,48,Y
12:13:56 AM,20000,2469,602,6.5,47,Y
12:13:57 AM,20000,2462,600,6.5,37,Y
12:13:58 AM,20000,2483,595,6.5,46,Y
12:13:59 AM,20000,2486,603,6.5,47,Y
12:14:00 AM,20000,2473,595,6.5,40,Y
12:14:01 AM,20000,2452,598,6.5,41,Y
12:14:02 AM,20000,2474,602,6.5,36,Y
12:14:03 AM,20000,2493,601,6.5,49,Y
12:14:04 AM,20000,2452,603,6.5,28,Y
12:14:05 AM,20000,2465,601,6.5,43,Y
12:14:06 AM,20000,2497,596,6.5,25,Y
12:14:07 AM,20000,2472,595,6.5,44,Y
12:14:08 AM,20000,2494,596,6.5,44,Y
12:14:09 AM,20000,2456,597,6.5,44,Y
12:14:10 AM,20000,2463,603,6.5,37,Y
12:14:11 AM,20000,2489,597,6.5,26,Y
12:14:12 AM,20000,2476,601,6.5,29,Y
12:14:13 AM,20000,2486,595,6.5,41,Y
12:14:14 AM,20000,2471,595,6.5,31,Y
12:14:15 AM,20000,2469,603,6.5,41,N
12:14:16 AM,20000,2467,603,6.5,49,N
12:14:17 AM,20000,2464,595,6.5,34,N
12:14:18 AM,20000,2500,598,6.5,49,N
12:14:19 AM,20000,2486,598,6.5,32,N
12:14:20 AM,20000,2478,599,3,39,N
12:14:21 AM,20000,2471,598,2,47,N
12:14:22 AM,20000,2465,599,5,39,N
12:14:23 AM,20000,2461,601,5,33,N
12:14:24 AM,20000,2462,600,4,47,N
12:14:25 AM,20000,2456,600,2,42,N
12:14:26 AM,20000,2475,595,3,29,N
12:14:27 AM,20000,2454,600,2,42,N
12:14:28 AM,20000,2473,595,5,49,N
12:14:29 AM,20000,2475,600,4,39,N
12:14:30 AM,20000,2499,603,2,35,N
12:14:31 AM,20000,2465,598,3,34,N
12:14:32 AM,20000,2469,597,2,34,N
12:14:33 AM,20000,2499,597,5,33,N
12:14:34 AM,20000,2477,599,3,40,N
12:14:35 AM,20000,2495,601,5,49,N
12:14:36 AM,20000,2475,598,3,36,N
12:14:37 AM,20000,2465,596,3,49,N
12:14:38 AM,20000,2470,596,2,31,N
12:14:39 AM,20000,2452,597,5,48,N
12:14:40 AM,20000,2452,595,3,34,N
12:14:41 AM,20000,2480,596,2,31,N
12:14:42 AM,20000,2483,599,5,39,N
12:14:43 AM,20000,2456,600,4,47,N
12:14:44 AM,20000,2452,602,2,41,N
12:14:45 AM,20000,2462,598,4,44,N
12:14:46 AM,20000,2481,603,4,48,N
12:14:47 AM,20000,2479,597,4,30,N
12:14:48 AM,20000,2453,595,3,42,N
12:14:49 AM,20000,2481,601,3,28,N
12:14:50 AM,20000,2478,598,5,34,N
12:14:51 AM,20000,2486,602,4,47,N
12:14:52 AM,20000,2463,600,3,27,N
12:14:53 AM,20000,2453,601,2,50,N
12:14:54 AM,20000,2483,597,5,47,N
12:14:55 AM,20000,2469,595,2,26,N
12:14:56 AM,20000,2459,603,2,29,N
12:14:57 AM,20000,2499,599,3,42,N
12:14:58 AM,20000,2467,596,5,36,N
12:14:59 AM,20000,2483,602,3,42,N
12:15:00 AM,20000,2494,603,4,48,N
12:15:01 AM,20000,2456,602,2,38,N
12:15:02 AM,20000,2474,601,4,30,N
12:15:03 AM,20000,2468,603,5,25,N
12:15:04 AM,20000,2452,597,5,47,N
12:15:05 AM,20000,2450,596,5,43,N
12:15:06 AM,20000,2455,602,5,36,N
12:15:07 AM,20000,2461,598,3,42,N
12:15:08 AM,20000,2453,595,3,35,N
12:15:09 AM,20000,2489,602,2,48,N
12:15:10 AM,20000,2500,599,3,31,N
12:15:11 AM,20000,2499,598,5,44,N
12:15:12 AM,20000,2462,602,4,48,N
12:15:13 AM,20000,2451,601,2,41,N
12:15:14 AM,20000,2500,602,4,44,N
12:15:15 AM,20000,2463,596,2,31,N
12:15:16 AM,20000,2474,602,2,42,N
12:15:17 AM,20000,2462,599,3,46,N
12:15:18 AM,20000,2455,598,5,36,N
12:15:19 AM,20000,2494,598,3,38,N
12:15:20 AM,20000,2498,596,4,38,N
12:15:21 AM,20000,2476,601,2,50,N
12:15:22 AM,20000,2477,595,4,50,N
12:15:23 AM,20000,2496,601,2,39,N
12:15:24 AM,20000,2486,596,2,47,N
12:15:25 AM,20000,2499,603,4,39,N
12:15:26 AM,20000,2472,599,4,50,N
12:15:27 AM,20000,2494,599,4,43,N
12:15:28 AM,20000,2483,597,5,32,N
12:15:29 AM,20000,2482,600,5,35,N
12:15:30 AM,20000,2488,598,4,42,N
12:15:31 AM,20000,2450,601,5,25,N
12:15:32 AM,20000,2479,603,4,33,N
12:15:33 AM,20000,2486,602,4,32,N
12:15:34 AM,20000,2464,600,2,27,N
12:15:35 AM,20000,2482,598,2,29,N
12:15:36 AM,20000,2464,599,2,25,N
12:15:37 AM,20000,2498,599,5,46,N
12:15:38 AM,20000,2485,601,3,42,N
12:15:39 AM,20000,2458,599,3,49,N
12:15:40 AM,20000,2464,596,5,43,N
12:15:41 AM,20000,2464,595,3,32,N
12:15:42 AM,20000,2469,596,2,35,N
12:15:43 AM,20000,2456,602,3,25,N
12:15:44 AM,20000,2483,596,2,41,N
12:15:45 AM,20000,2483,603,3,38,N
12:15:46 AM,20000,2471,596,2,46,N
12:15:47 AM,20000,2497,603,2,33,N
12:15:48 AM,20000,2463,601,4,37,N
12:15:49 AM,20000,2494,598,5,25,N
12:15:50 AM,20000,2462,599,5,45,N
12:15:51 AM,20000,2463,602,5,45,N
12:15:52 AM,20000,2454,595,4,44,N
12:15:53 AM,20000,2475,603,5,30,N
12:15:54 AM,20000,2490,598,3,50,N
12:15:55 AM,20000,2482,595,4,38,N
12:15:56 AM,20000,2490,595,5,47,N
12:15:57 AM,20000,2489,603,2,50,N
12:15:58 AM,20000,2473,598,5,47,N
12:15:59 AM,20000,2455,598,4,25,N
12:16:00 AM,20000,2469,597,4,50,N
12:16:01 AM,20000,2469,597,4,31,N
12:16:02 AM,20000,2474,595,4,44,N
12:16:03 AM,20000,2454,603,4,50,N
12:16:04 AM,20000,2453,595,4,46,N
12:16:05 AM,20000,2472,602,3,42,N
12:16:06 AM,20000,2486,595,4,50,N
12:16:07 AM,20000,2497,600,5,37,N
12:16:08 AM,20000,2462,602,4,32,N
12:16:09 AM,20000,2473,595,5,34,N
12:16:10 AM,20000,2488,599,4,37,N
12:16:11 AM,20000,2459,600,3,44,N
12:16:12 AM,20000,2462,597,3,44,N
12:16:13 AM,20000,2476,599,4,28,N
12:16:14 AM,20000,2478,602,4,35,N
12:16:15 AM,20000,2481,603,3,39,N
12:16:16 AM,20000,2454,595,5,28,N
12:16:17 AM,20000,2481,603,4,29,N
12:16:18 AM,20000,2476,599,2,36,N
12:16:19 AM,20000,2459,601,3,42,N
12:16:20 AM,20000,2482,595,5,29,N
12:16:21 AM,20000,2459,597,5,33,N
12:16:22 AM,20000,2492,597,2,26,N
12:16:23 AM,20000,2494,599,5,36,N
12:16:24 AM,20000,2482,595,3,27,N
12:16:25 AM,20000,2481,600,3,26,N
12:16:26 AM,20000,2483,598,3,38,N
12:16:27 AM,20000,2466,600,4,34,N
12:16:28 AM,20000,2482,602,3,32,N
12:16:29 AM,20000,2472,598,3,40,N
12:16:30 AM,20000,2475,599,5,47,N
12:16:31 AM,20000,2485,603,2,47,N
12:16:32 AM,20000,2499,597,4,43,N
12:16:33 AM,20000,2490,603,3,43,N
12:16:34 AM,20000,2472,598,2,36,N
12:16:35 AM,20000,2458,600,5,26,N
12:16:36 AM,20000,2500,596,3,43,N
12:16:37 AM,20000,2459,595,5,33,N
12:16:38 AM,20000,2455,601,2,41,N
12:16:39 AM,20000,2497,603,3,41,N
12:16:40 AM,20000,2483,603,4,45,N
12:16:41 AM,20000,2479,603,4,46,N
12:16:42 AM,20000,2460,601,3,50,N
12:16:43 AM,20000,2483,597,4,49,N
12:16:44 AM,20000,2453,602,5,42,N
12:16:45 AM,20000,2465,596,5,31,N
12:16:46 AM,20000,2480,601,5,39,N
12:16:47 AM,20000,2482,600,2,29,N
12:16:48 AM,20000,2455,601,4,47,N
12:16:49 AM,20000,2467,599,5,42,N
12:16:50 AM,20000,2477,601,3,48,N
12:16:51 AM,20000,2471,597,2,43,N
12:16:52 AM,20000,2495,597,4,38,N
12:16:53 AM,20000,2495,601,4,44,N
12:16:54 AM,20000,2498,599,2,34,N
12:16:55 AM,20000,2463,597,5,28,N
12:16:56 AM,20000,2496,603,4,28,N
12:16:57 AM,20000,2457,602,5,38,N
12:16:58 AM,20000,2481,601,5,50,N
12:16:59 AM,20000,2481,597,5,48,N
12:17:00 AM,20000,2457,596,3,48,N
12:17:01 AM,20000,2451,596,4,40,N
12:17:02 AM,20000,2456,597,5,47,N
12:17:03 AM,20000,2476,599,2,29,N
12:17:04 AM,20000,2490,595,4,37,N
12:17:05 AM,20000,2468,603,3,49,N
12:17:06 AM,20000,2491,597,4,35,N
12:17:07 AM,20000,2482,595,3,49,N
12:17:08 AM,20000,2497,603,3,37,N
12:17:09 AM,20000,2480,600,5,48,N
12:17:10 AM,20000,2491,598,5,36,N
12:17:11 AM,20000,2497,598,5,28,N
12:17:12 AM,20000,2496,600,4,40,N
12:17:13 AM,20000,2472,600,5,45,N
12:17:14 AM,20000,2463,602,2,43,N
12:17:15 AM,20000,2475,602,4,30,N
12:17:16 AM,20000,2498,596,5,41,N
12:17:17 AM,20000,2498,598,4,41,N
12:17:18 AM,20000,2465,602,3,49,N
12:17:19 AM,20000,2489,602,3,37,N
12:17:20 AM,20000,2489,602,5,26,N
12:17:21 AM,20000,2479,603,5,50,N
12:17:22 AM,20000,2489,596,5,36,N
12:17:23 AM,20000,2466,601,3,32,N
12:17:24 AM,20000,2477,601,3,31,N
12:17:25 AM,20000,2461,595,2,26,N
12:17:26 AM,20000,2455,596,4,33,N
12:17:27 AM,20000,2459,598,4,34,N
12:17:28 AM,20000,2497,597,3,35,N
12:17:29 AM,20000,2460,595,5,43,N
12:17:30 AM,20000,2472,597,3,41,N
12:17:31 AM,20000,2487,599,3,37,N
12:17:32 AM,20000,2497,596,4,41,N
12:17:33 AM,20000,2491,595,5,37,N
12:17:34 AM,20000,2471,601,2,48,N
12:17:35 AM,20000,2500,599,4,39,N
12:17:36 AM,20000,2476,602,4,28,N
12:17:37 AM,20000,2464,598,3,45,N
12:17:38 AM,20000,2498,599,3,49,N
12:17:39 AM,20000,2489,603,2,33,N
12:17:40 AM,20000,2482,599,3,32,N
12:17:41 AM,20000,2479,598,2,36,N
12:17:42 AM,20000,2477,598,5,26,N
12:17:43 AM,20000,2478,598,5,30,N
12:17:44 AM,20000,2472,603,5,38,N
12:17:45 AM,20000,2459,598,5,36,N
12:17:46 AM,20000,2477,602,2,25,N
12:17:47 AM,20000,2470,595,3,50,N
12:17:48 AM,20000,2460,600,4,34,N
12:17:49 AM,20000,2476,599,5,47,N
12:17:50 AM,20000,2466,601,5,44,N
12:17:51 AM,20000,2486,602,4,33,N
12:17:52 AM,20000,2489,602,4,29,N
12:17:53 AM,20000,2459,600,2,29,N
12:17:54 AM,20000,2474,596,5,32,N
12:17:55 AM,20000,2469,599,5,45,N
12:17:56 AM,20000,2456,599,3,34,N
12:17:57 AM,20000,2485,603,2,45,N
12:17:58 AM,20000,2453,596,3,49,N
12:17:59 AM,20000,2499,599,4,44,N
12:18:00 AM,20000,2459,598,2,49,N
12:18:01 AM,20000,2497,599,3,35,N
12:18:02 AM,20000,2461,596,5,47,N
12:18:03 AM,20000,2488,596,2,41,N
12:18:04 AM,20000,2458,595,2,40,N
12:18:05 AM,20000,2489,598,5,47,N
12:18:06 AM,20000,2471,599,5,33,N
12:18:07 AM,20000,2479,602,4,34,N
12:18:08 AM,20000,2465,601,3,27,N
12:18:09 AM,20000,2474,599,2,25,N
12:18:10 AM,20000,2478,598,3,32,N
12:18:11 AM,20000,2459,595,2,25,N
12:18:12 AM,20000,2482,600,2,49,N
12:18:13 AM,20000,2455,600,3,38,N
12:18:14 AM,20000,2464,598,4,28,N
12:18:15 AM,20000,2456,597,3,46,N
12:18:16 AM,20000,2459,602,5,26,N
12:18:17 AM,20000,2495,598,4,32,N
12:18:18 AM,20000,2497,595,3,37,N
12:18:19 AM,20000,2473,603,5,26,N
12:18:20 AM,20000,2499,595,3,40,N
12:18:21 AM,20000,2463,598,3,43,N
12:18:22 AM,20000,2489,603,3,35,N
12:18:23 AM,20000,2486,602,5,48,N
12:18:24 AM,20000,2480,598,5,25,N
12:18:25 AM,20000,2462,603,4,47,N
12:18:26 AM,20000,2486,601,2,36,N
12:18:27 AM,20000,2472,599,4,46,N
12:18:28 AM,20000,2494,598,2,36,N
12:18:29 AM,20000,2499,600,3,32,N
12:18:30 AM,20000,2495,601,4,49,N
12:18:31 AM,20000,2477,601,2,27,N
12:18:32 AM,20000,2496,602,3,27,N
12:18:33 AM,20000,2475,601,2,47,N
12:18:34 AM,20000,2484,596,5,35,N
12:18:35 AM,20000,2499,600,3,44,N
12:18:36 AM,20000,2451,602,4,42,N
12:18:37 AM,20000,2454,601,3,28,N
12:18:38 AM,20000,2477,596,3,30,N
12:18:39 AM,20000,2486,602,5,45,N
12:18:40 AM,20000,2471,599,5,29,N
12:18:41 AM,20000,2499,599,4,41,N
12:18:42 AM,20000,2483,596,3,25,N
12:18:43 AM,20000,2456,599,3,34,N
12:18:44 AM,20000,2462,598,4,44,N
12:18:45 AM,20000,2479,597,2,32,N
12:18:46 AM,20000,2488,597,2,41,N
12:18:47 AM,20000,2461,597,4,38,N
12:18:48 AM,20000,2473,603,3,27,N
12:18:49 AM,20000,2458,600,2,48,N
12:18:50 AM,20000,2482,595,3,38,N
12:18:51 AM,20000,2486,600,2,40,N
12:18:52 AM,20000,2492,596,5,32,N
12:18:53 AM,20000,2498,602,2,30,N
12:18:54 AM,20000,2500,603,3,48,N
12:18:55 AM,20000,2457,601,5,40,N
12:18:56 AM,20000,2489,601,5,40,N
12:18:57 AM,20000,2471,603,3,42,N
12:18:58 AM,20000,2493,600,2,42,N
12:18:59 AM,20000,2452,601,4,44,N
12:19:00 AM,20000,2486,597,2,49,N
12:19:01 AM,20000,2484,601,4,41,N
12:19:02 AM,20000,2454,595,5,49,N
12:19:03 AM,20000,2465,603,5,42,N
12:19:04 AM,20000,2465,596,4,50,N
12:19:05 AM,20000,2468,598,4,32,N
12:19:06 AM,20000,2474,602,2,41,N
12:19:07 AM,20000,2494,599,2,38,N
12:19:08 AM,20000,2464,598,3,44,N
12:19:09 AM,20000,2494,603,2,41,N
12:19:10 AM,20000,2493,599,4,34,N
12:19:11 AM,20000,2461,598,5,32,N
12:19:12 AM,20000,2488,599,3,41,N
12:19:13 AM,20000,2466,602,2,42,N
12:19:14 AM,20000,2464,602,4,31,N
12:19:15 AM,20000,2499,601,2,40,N
12:19:16 AM,20000,2473,597,3,27,N
12:19:17 AM,20000,2472,597,4,27,N
12:19:18 AM,20000,2464,599,5,47,N
12:19:19 AM,20000,2464,603,4,35,N
12:19:20 AM,20000,2499,595,3,43,N
12:19:21 AM,20000,2468,596,4,31,N
12:19:22 AM,20000,2464,597,2,43,N
12:19:23 AM,20000,2499,601,4,44,N
12:19:24 AM,20000,2478,596,5,47,N
12:19:25 AM,20000,2466,603,4,26,N
12:19:26 AM,20000,2461,602,5,28,N
12:19:27 AM,20000,2453,603,4,29,N
12:19:28 AM,20000,2480,602,4,43,N
